cj_preshway,CMG,CNH,CS,DMS,EG,GMR,GS,HB,HRS,Imbc,JW,JYP Ent,KB,KCC,KCI,KD,KG_M,KG_E,KH,KMH_hitex,KTH,KT,KOSPI
72800,2385,1590,1960,5870,11100,1479,191500,1090,4130,4180,6600,4015,4875,7110,12050,205,13612,19050,16250,1995,8490,4035,1740.849976
80800,2456,1635,1940,5800,11450,1479,196800,1175,4345,4325,7050,4150,5290,7210,12550,207,14254,20600,16600,1995,8910,4285,1741.930054
85200,2408,1665,2025,5910,11550,1479,194800,1185,4290,4420,6880,4280,5130,7370,12550,210,14896,21550,16400,1995,9140,4230,1801.47998
87700,2739,1675,2035,5800,12200,1479,195800,1205,4325,4550,7000,4320,5200,7350,12750,202,14575,21250,16550,1995,9120,4305,1793.170044
89100,2805,1670,2045,5730,13050,1479,200000,1195,4250,4500,7000,4315,5030,7260,12650,197,14667,21200,16300,1995,9130,4360,1825.969971
82200,2536,1645,2050,5650,12900,1479,202100,1145,4020,4390,6530,4150,5110,7270,11950,197,13933,20200,15300,1995,8850,4300,1806.579956
91300,2819,1620,2070,5760,12700,1479,202600,1180,4175,4470,6920,4320,5120,7220,12350,202,14804,21800,16450,1995,9300,4425,1773.589966
84700,2796,1605,2140,5910,12500,1479,200700,1210,4080,4525,6890,4260,5180,7400,12050,197,14163,20800,17300,1995,9220,4570,1859.449951
82700,2527,1550,2095,5550,12500,1479,197500,1145,4000,4330,6330,4250,5010,7200,11250,189,13383,19700,18250,1995,8800,4410,1844.280029
85300,2456,1520,2070,5030,11900,1479,195400,1145,4040,4330,6640,4170,4925,7060,11750,191,13658,20100,18350,1995,8610,4420,1876.920044
84500,2352,1545,2130,5170,11750,1479,190800,1165,4080,4390,6550,4225,4930,7280,12000,181,13567,20500,17300,1995,8950,4380,1881.170044
85300,2399,1575,2075,4805,11850,1479,194300,1155,4130,4350,6560,4300,5150,7390,12000,181,13612,20100,17600,1995,9210,4390,1883.829956
85600,2895,1610,2170,5180,11950,1479,197500,1185,4210,4390,6850,4260,5230,8250,12050,191,13933,20750,17700,1995,9530,4395,1862
81900,2852,1655,2160,5010,12300,1479,201000,1175,4290,4510,6820,4240,5200,8370,12000,187,13842,20850,17900,1995,9360,4390,1886.599976
80000,3023,1700,2165,4875,12050,1479,195900,1155,4260,4360,6650,4230,5100,8300,11800,189,13567,20950,17450,1995,9380,4360,1845.589966
82500,2881,1810,2155,4870,12250,1479,202500,1180,4285,4460,6980,4200,5090,8500,11950,255,13750,21200,17050,1995,9350,4435,1844.680054
82000,2829,1785,2125,4905,12200,1479,201000,1180,4310,4630,6940,4225,5300,8350,12000,249,13888,21250,17100,1995,9730,4540,1853.939941
79800,2720,1770,2175,4880,12050,1479,202000,1230,4270,4600,6890,4165,5260,8490,12200,231,14300,21250,16800,1995,9560,4495,1817.869995
80700,2692,1770,2195,4990,12050,1479,201300,1235,4395,4650,7190,4250,5250,8570,12400,219,14483,21200,16300,1995,9800,4550,1856.170044
79300,2857,1790,2290,5040,12100,1479,203100,1275,4300,4700,7390,4170,5190,9030,12100,218,14575,21450,15900,1995,9610,4520,1873.650024
78900,2730,1800,2270,5040,12150,1479,204000,1280,4360,4690,7340,4285,5180,8880,12000,223,14988,21300,15900,1995,9670,4650,1867.609985
77800,2682,1745,2255,5090,11800,1479,198300,1305,4305,4565,7120,4220,5190,8730,12150,252,15583,20950,15600,1995,9420,4625,1892.780029
78300,2654,1700,2260,5370,12000,1479,197500,1290,4235,4545,7320,4250,5300,8710,12450,239,15033,20300,15550,1995,9460,4620,1902.22998
77300,2545,1700,2325,5120,11700,1479,196100,1270,4240,4500,7050,4215,5310,8760,12050,239,14483,19900,15100,1995,9740,4650,1909.369995
78200,2607,1705,2320,5200,11800,1479,192000,1270,4205,4450,7080,4190,5560,8920,12550,260,15217,20150,15400,1995,9800,4555,1944.869995
80000,2664,1695,2335,5390,11750,1479,193300,1280,4185,4570,7240,4200,5520,9200,13500,263,14850,20000,15900,1995,9610,4570,1950.98999
81000,2834,1740,2345,5520,11800,1479,191600,1310,4330,4580,7210,4275,5480,8930,13750,256,14850,20050,16100,1995,9430,4615,1948.780029
81500,2857,1720,2340,5750,11850,1479,196400,1325,4310,4730,7560,4370,5390,8770,13300,252,14621,20000,16000,1995,9540,4660,1991
82000,2720,1710,2320,5400,11850,1479,193400,1305,4335,4695,7340,4550,5370,8760,12500,242,14896,20150,15950,1995,9490,4660,1998.560059
80600,2616,1735,2285,5150,11900,1479,188700,1365,4340,4720,7250,4535,5300,8840,12550,248,14621,19550,16900,1995,9360,4605,2007.839966
79700,2626,1715,2275,5350,11850,1479,189000,1340,4400,4695,7100,4570,5480,8980,12000,243,14163,18650,17050,1995,9170,4640,2020.339966
75700,2512,1700,2210,5070,12550,1479,189600,1345,4370,4600,6940,4455,5250,8960,11950,241,14208,18600,17000,1995,9120,4725,2014.939941
73300,2508,1700,2280,4950,12300,1479,188900,1440,4350,4715,6790,4500,5300,8760,11800,253,14208,18500,18250,1995,8900,4620,2033.689941
74400,2470,1700,2275,4820,12350,1479,189300,1420,4365,4980,6750,4445,5210,8560,11650,249,14071,18200,18300,1995,8700,4585,2040.349976
73500,2545,1730,2250,5050,12550,1479,188400,1405,4355,5300,6930,4500,5280,8660,11950,255,14300,18500,19200,1995,9070,4670,2047.670044
74200,2489,1715,2340,5050,12950,1479,185900,1455,4355,5180,6890,4670,5240,8730,11850,263,14163,18450,19850,1995,9310,4725,2043.930054
72300,2494,1715,2300,5000,12550,1479,186200,1380,4325,5230,6860,4725,5290,8700,11450,324,13979,17950,19350,1995,9050,4750,2014.359985
76300,2522,1720,2330,5100,12850,1479,188200,1440,4275,5160,7020,4540,5320,8600,11700,292,13888,17150,20400,1995,9100,4700,2000.390015
73100,2475,1725,2300,5050,12800,1479,188100,1440,4185,5140,6900,4400,5300,8580,12350,286,14346,16950,20850,1995,9060,4730,1989.599976
72900,2375,1760,2300,4925,12600,1479,187300,1385,4035,5000,6770,4390,5690,8330,12000,280,14071,16400,20900,1995,8980,5900,2003.27002
73600,2385,1795,2250,4920,12250,1479,184100,1410,4030,4950,6800,4440,5690,8350,12100,283,13933,17000,20000,1995,8940,5890,1901.150024
75000,2352,1825,2200,5040,12600,1479,187600,1420,4015,5010,6790,4770,5670,8490,11800,280,14300,16950,20700,1995,8750,5820,1936.920044
74000,2338,1765,2280,5550,12600,1479,190700,1405,4030,5020,6740,4825,5880,8450,11650,275,14208,17100,20650,1995,8700,5550,1966.550049
74600,2380,1825,2765,5500,12450,1479,189000,1340,4070,5050,7010,4845,5600,8440,11900,271,14208,17400,20650,1995,8960,5560,1967.079956
73700,2319,1825,3225,5390,12300,1479,180300,1420,4105,5040,6860,4760,5630,8440,11700,279,14346,17600,20150,1995,8860,5370,1987.199951
72800,2229,1750,2800,5440,12200,1479,171400,1405,4055,4910,6710,4650,5740,8010,11350,283,13933,16900,19950,1995,8830,5310,2051.620117
70400,2158,1800,3235,5620,11800,1479,173000,1390,3945,4830,6540,4670,5720,8000,10700,282,13933,17150,20200,1995,8600,5390,2058.780029
70500,2163,1770,4105,5360,12000,1479,169300,1375,3940,4900,6590,4520,5700,7920,11000,286,13796,16900,20000,1995,8650,5340,2052.600098
71600,2120,1860,3800,5250,11950,1479,171600,1405,3970,4990,7020,4625,5550,7980,10950,286,13429,17000,19850,1995,8450,5370,2085.330078
72100,2503,1825,3300,5350,12200,1479,171400,1415,4040,4990,7650,4470,5490,8050,11050,274,13612,17200,20150,1995,8440,5420,2014.650024
71600,2342,1870,3215,5210,12050,1479,166000,1355,4010,4895,7380,4490,5370,8050,10500,272,13475,17000,20900,1995,8770,5310,2025.040039
69000,2153,1770,3165,4965,11500,1479,161000,1225,3825,4650,8760,4240,5350,7480,9920,253,12146,15850,21100,1995,8180,5170,2023.410034
67600,2120,1710,3005,4945,11000,1479,160700,1290,3725,4600,8760,4175,5530,7370,9430,263,11412,14600,20300,1995,7900,5190,2074.179932
69200,2158,1690,2870,5110,11300,1479,164600,1375,3720,4690,8910,4270,5580,7340,9900,260,11642,14950,20000,1995,8240,5350,2009.640015
71300,2135,1710,2680,5060,10800,1479,167800,1440,3685,4710,8520,4300,5550,7910,10150,257,11596,14600,19150,1995,8290,5280,2001.109985
68500,2106,1600,2610,5350,11050,1479,169400,1420,3580,4730,8050,4250,5710,7590,9920,243,11183,13950,18700,1995,8290,5300,1957.780029
67900,2040,1565,2535,5150,10350,1479,163800,1520,3620,4625,10200,4340,5440,7320,9820,247,11321,14600,19200,1995,8120,5580,1928.780029
68200,2040,1585,2650,5330,10200,1479,165000,1520,3720,4665,9960,4270,5440,7240,10300,245,11596,15100,19400,1995,8030,5650,1982.930054
68000,2031,1570,2555,5150,10600,1479,164700,1515,3695,4645,9500,4265,5440,7130,10400,240,11733,14950,19600,1995,8350,5440,1970.130005
68700,2031,1530,2660,5130,10600,1479,162000,1690,3760,4720,9420,4335,5630,7100,10350,238,11871,15200,20600,1995,8220,5440,1916.880005
76900,2101,1565,2710,5070,10800,1479,163500,1630,3765,4795,9220,4400,5900,7370,10250,237,12100,15650,20700,1995,8400,5480,1936.380005
74400,2290,1580,2770,4985,11200,1479,162300,1555,3735,4780,9820,4300,6140,7200,10200,239,12375,15950,20250,1995,8330,5290,1853.410034
73200,2153,1645,2625,4800,11200,1479,162200,1560,3830,4920,9600,4345,6070,7280,10100,245,12421,15600,20300,1995,8310,5310,1865.910034
76100,2182,1615,2585,4705,11150,1479,163500,1715,3810,4925,9450,4250,6060,7860,10100,239,12329,15950,20250,1995,8660,5420,1790.25
77000,2205,1630,2695,4890,11000,1479,162500,1620,3830,4915,9270,4285,6280,7330,10150,240,12100,14850,20150,1995,8860,5400,1806.02002
79900,2144,1595,2640,5020,10950,1479,166000,1615,3795,4880,9330,4365,6260,7450,10100,233,13017,17000,19400,1995,9180,5420,1803.76001
80500,2087,1570,2555,4935,11000,1479,170700,1615,3805,4800,9290,4350,6010,7250,9860,219,12604,16050,19550,1995,8810,5670,1813.089966
81200,2106,1620,2520,5010,11700,1479,170800,1615,3850,4910,9300,4330,6450,7310,10000,222,12742,15800,18450,1995,8730,5600,1881.859985
80100,2078,1605,2430,5100,11750,1479,169200,1615,3895,5000,8860,4290,6400,7500,9900,200,12421,15350,18150,1995,8610,5460,1885.319946
82000,2012,1595,2490,5110,11350,1479,171000,1615,3835,5030,8860,4385,6300,7450,9940,196,11962,15200,18600,1995,8690,5440,1886.579956
81900,2059,1600,2730,5200,11500,1479,169500,1615,3840,4950,8910,4365,6150,7130,10050,203,12100,15300,18800,1995,8950,5590,1907.949951
81300,1988,1600,2640,5170,11150,1479,167900,1615,3830,5010,8690,4430,6420,7140,9760,201,11871,15100,18200,1995,8720,5510,1904.329956
79100,1879,1560,2825,5020,11250,1479,168800,1485,3785,4855,8330,4425,6190,7140,9420,193,11596,14850,17800,1995,8600,5490,1911.920044
79300,1804,1545,2900,5400,10650,1479,166100,1635,3715,4825,8370,4400,6040,7150,9140,195,12008,15000,16950,1995,8640,5440,1965.890015
78200,1799,1540,2800,5600,10650,1479,168800,1825,3740,4645,8190,4365,6000,7050,9380,185,12696,15250,17350,1995,8410,5260,1969.48999
74600,1771,1520,2610,5250,10400,1479,166000,1795,3715,4470,7890,4325,5870,7080,9380,190,11962,15350,16400,1995,8260,5180,1930.359985
77400,1610,1515,2485,5120,10300,1479,168600,1810,3570,4435,7600,4315,5750,7190,8840,174,11642,15250,15300,1995,8150,5110,1922.660034
77200,1738,1505,2690,5270,10200,1479,169300,1885,3625,4545,7930,4365,5630,6940,9470,189,11917,15100,16200,1995,8300,5150,1887.5
78400,1813,1510,2615,5350,10550,1479,168900,1925,3705,4555,7920,4440,5800,7080,9560,198,12329,15250,16700,1995,8530,5250,1921.650024
79100,1799,1495,2700,5310,10400,1479,167900,1870,3730,4590,7800,4465,5900,7200,9870,196,12421,15650,16750,1995,8470,5330,1914.469971
84700,1879,1490,2800,5500,10550,1479,166200,1860,3730,4610,8100,4525,6050,7200,9900,202,12512,15950,16800,1995,8480,5320,1873.150024
85600,1884,1505,2830,5730,10750,1479,169400,1880,3750,4670,8270,4535,6040,7270,10000,203,12650,15950,16950,1995,8430,5270,1821.300049
83300,1799,1515,2705,5930,10800,1479,168400,1990,3735,4690,7950,4420,6050,7210,10100,192,12650,15550,16600,1995,8290,5400,1878.589966
81700,1809,1505,2665,5900,10600,1479,169000,2075,3730,4720,7960,4490,6040,7210,10200,191,12558,15350,16500,1995,9000,5440,1855.060059
82500,1794,1550,2580,5830,10700,1479,167900,1980,3770,4635,7970,4470,6110,7150,10200,194,12192,15200,16400,1995,8860,5280,1899.199951
81100,1846,1545,2625,5840,10900,1479,163800,1990,3740,4605,8220,4380,6190,7130,10000,192,12100,15100,15950,1995,8920,5300,1924.910034
83800,1983,1510,2655,6030,10900,1479,163200,2060,3770,4665,8600,4630,6140,7280,10050,193,12604,15800,16350,1995,9040,5430,1901.930054
83300,2026,1505,2685,6280,11200,1479,168000,1980,3795,4885,8580,4610,5960,7150,10150,191,13292,16450,16950,1995,8980,5510,1892.560059
80000,1913,1485,2770,6050,11200,1479,161300,1855,3755,4740,8180,4770,5570,7070,9810,192,12696,15900,15850,1995,8650,5260,1891.449951
78000,1974,1475,2915,6170,11350,1479,159700,2020,3725,4840,8450,4775,5820,7030,9820,219,12467,15800,16550,1995,8900,5410,1834.439941
79200,2064,1440,2830,6070,11400,1479,158700,1935,3825,4770,8910,4815,5780,7210,9680,208,12054,15550,15800,1995,8590,5350,1853.540039
77800,2045,1430,2820,6010,11200,1479,156000,1830,3920,4675,8760,4740,5750,7050,9800,215,11596,14850,15400,1995,8280,5110,1815.72998
78500,2130,1445,2970,6070,11450,1479,157100,2015,3900,4705,9110,4830,5700,7180,9780,215,11642,14800,15600,1995,8390,5280,1838.640015
78200,2158,1435,2815,5830,11250,1479,155200,1975,3925,4675,9110,4530,5700,7190,9770,225,11596,14700,15150,1995,8520,5180,1802.060059
78300,2177,1425,2745,5690,11200,1479,158000,2080,3915,4600,8850,4430,5750,7030,9600,222,11825,14600,15000,1995,8950,5230,1847.939941
77900,2073,1365,2660,5710,11150,1479,157400,2200,3965,4640,8540,4440,5850,7210,9620,216,11779,14200,15300,1995,9100,5170,1844.569946
77500,2153,1360,2695,6390,11100,1479,159000,2695,3820,4615,8690,4390,5890,7200,9460,217,11779,14400,16950,1995,9300,5180,1781
74700,1998,1340,2485,6520,11000,1479,156300,2715,3820,4450,8020,4000,5950,7230,9360,215,11000,13700,16350,1995,9100,5110,1781.530029
76300,2054,1350,2550,6680,10900,1479,162000,2720,3750,4440,8340,4370,5840,7050,9100,209,10725,13650,16850,1995,8990,5270,1715.969971
75500,2087,1345,2715,6600,10950,1479,162000,2700,3665,4545,8630,4325,5880,6960,9100,210,10633,13850,17600,1995,9060,5510,1726.030029
76100,2201,1315,2355,6300,10800,1479,162000,2585,3330,4395,8530,4225,5620,6980,8120,201,9992,12700,17100,1995,8530,5640,1689.280029
75800,2168,1350,2315,6300,10750,1479,163100,2505,3400,4365,8770,4315,5480,6980,8200,201,10129,12300,17050,1995,8500,5540,1723.949951
76000,2144,1345,2185,6360,10800,1479,165900,2625,3425,4390,8850,4345,5570,7090,8320,200,10771,13200,17350,1995,8550,5800,1628.920044
76100,2125,1330,2200,6310,10750,1479,165200,2510,3530,4400,8940,4380,5660,7750,8840,196,10404,12700,17850,1995,8560,5580,1652.619995
77200,2106,1320,2145,6200,10600,1479,161600,2480,3480,4450,9000,4350,5760,7860,8840,199,10771,13200,19100,1995,8610,5540,1663.359985
79000,2054,1320,2145,5900,10550,1479,160000,2410,3675,4340,8670,4310,5750,7760,9010,195,10587,12850,19100,1995,8490,5650,1682.930054
77800,2097,1315,2200,6140,10650,1479,161500,2575,3720,4370,8860,4340,5740,8600,9370,199,11000,13650,18600,1995,8630,5940,1668.069946
79100,2101,1340,2110,6350,10700,1479,163500,2535,3875,4460,8900,4520,5660,8850,9440,201,10817,13800,19600,1995,8800,5980,1657.900024
78400,2177,1375,2005,6360,10650,1479,163000,2665,3970,4495,9200,4430,5600,8380,9500,199,10542,13500,19050,1995,8810,5700,1653
77000,2078,1350,2000,6300,10650,1479,164900,2755,3870,4425,9200,4495,5320,8400,9590,196,10542,13450,18850,1995,8800,5630,1582.189941
76000,2097,1315,1905,6260,10750,1479,174400,2655,3860,4320,9570,4430,5300,8090,9490,192,10496,13450,18900,1995,8730,5570,1645.050049
76100,2068,1320,2015,6430,11100,1479,176500,2655,3910,4295,9100,4515,5160,8030,9370,192,10633,13550,19150,1995,8870,5660,1655.780029
69300,2007,1315,1935,6780,10650,1479,173400,2505,3890,4245,8500,4475,5230,7300,9270,188,10267,13050,18350,1995,8700,5450,1686.199951
71900,1813,1295,1870,6420,10700,1479,173000,2370,3725,4195,8020,4500,5200,7140,9000,185,9854,12250,17500,1995,8500,5180,1648.51001
70800,1761,1295,1795,6070,10300,1479,172000,2440,3555,4000,7580,4390,5280,7100,8250,177,9442,11600,17850,1995,8100,5040,1653.599976
70300,1865,1295,1860,6100,10300,1479,182100,2405,3685,4050,7880,4475,5400,7580,8700,186,9900,11950,17650,1995,8300,5160,1663.290039
70500,1913,1320,1945,6660,10400,1479,184300,2305,3660,4055,8020,4495,5380,7560,8990,188,9808,12000,17800,1995,8360,5260,1660.449951
62400,1889,1320,1885,7000,10500,1479,185000,2480,3730,4130,7800,4465,5480,8050,8880,187,10175,12250,18650,1995,8210,5370,1672.390015
59100,1908,1325,1930,7110,10450,1479,185100,2740,3745,4110,7880,4440,5420,8000,8970,188,10175,12400,18000,1995,8220,5250,1701.75
59500,1927,1300,1800,7800,10600,1479,187700,2800,3755,4130,8000,4690,5510,8620,9020,191,10496,13750,18450,1995,8490,5210,1717.099976
58900,1927,1295,1925,8200,10700,1479,187500,2790,3760,4150,8050,4600,5520,8330,8850,191,10496,13900,18100,1995,8300,5270,1704.660034
57300,1875,1295,1900,8300,10700,1479,187900,2700,3760,4130,7700,4430,5490,8220,8900,192,10083,13900,17100,1995,8270,5210,1708.01001
57400,1884,1370,1905,8280,10650,1479,186900,2770,3760,4150,7800,4435,5540,8240,8890,200,9854,13750,17550,1995,8160,5270,1687.630005
59800,1846,1510,1920,8830,10750,1479,188800,2800,3755,4105,7700,4400,5590,8380,8800,197,9992,14200,18050,1995,8190,5260,1701.75
58600,1889,1440,1935,8890,10600,1479,184100,2785,3785,4100,7780,4420,5600,9000,9310,245,10037,14000,17800,1995,8120,5250,1724.550049
56300,1936,1400,1900,8800,10600,1479,188500,2785,3700,4145,7800,4470,5490,8740,9600,219,9946,13950,17500,1995,8150,5350,1725.959961
59500,1946,1415,2090,9090,10800,1479,181000,2650,3700,4230,7910,4525,5340,8750,9550,210,9992,14150,17500,1995,8150,5350,1726.079956
60800,1946,1385,2030,8760,10700,1479,181600,2595,3750,4145,8020,4460,5400,8410,9360,211,10129,13900,17550,1995,8080,5310,1717.689941
61200,1950,1400,2050,9100,11000,1479,180100,2790,3760,4235,7950,4570,5400,8340,9360,212,10221,14200,17800,1995,8270,5290,1676.300049
61600,2040,1425,2050,8940,11700,1479,185000,2655,3780,4180,7720,4525,5470,8450,9270,211,10450,14500,17300,1995,8360,5310,1677.099976
60700,2021,1455,2025,8900,11650,1479,185900,2705,3700,4190,7740,4520,5580,8350,9330,206,10221,14250,17100,1995,8390,5430,1680.630005
59200,2040,1480,2025,8930,11950,1479,185000,2725,3735,4245,8180,4480,5540,8310,9300,209,10083,14050,16750,1995,8460,5430,1681.390015
60900,2092,1450,2050,9380,11500,1479,186000,2660,3700,4250,8060,4525,5540,8560,9500,208,10175,13950,17000,1995,8450,5450,1682.170044
60700,2111,1445,2140,9670,11700,1479,184000,2610,3705,4285,8100,4550,5480,8550,9300,207,10404,14000,17100,1995,8420,5510,1634.420044
60300,2106,1465,2225,9400,11500,1479,179700,2545,3710,4265,8000,4735,5430,8450,9500,205,10312,13900,16600,1995,8340,5440,1605.310059
62600,2092,1455,2180,9120,11250,1479,178100,2505,3740,4290,7860,4645,5460,8070,9320,205,10083,13600,16600,1995,8310,5430,1685.439941
61500,2059,1465,2065,9340,11550,1479,176200,2520,3845,4260,7910,4595,5360,8060,9460,213,10083,13450,16300,2190,8260,5400,1657.209961
62700,2120,1470,2200,9420,11350,1479,178500,2540,3800,4260,7930,4645,5420,8340,9650,211,10037,13300,16350,2510,8300,5470,1637.780029
64600,2361,1490,2210,9500,11350,1479,177200,2530,3910,4260,7820,4810,5410,8050,9850,217,9992,13300,16950,2270,8230,5540,1588.530029
63200,2347,1480,2230,9550,11250,1479,173500,2585,3885,4260,7740,4780,5480,7980,9770,224,9808,12800,17100,2090,8310,5470,1585.319946
62500,2380,1460,2100,9830,11400,1479,175100,2535,3910,4320,7800,4710,5570,7930,9600,217,9808,13050,16900,2180,8240,5520,1626.280029
63900,2361,1475,2150,9350,11300,1479,178000,2460,3940,4315,7800,4730,5510,7880,9600,212,9487,12700,16950,2055,8240,5470,1602.290039
62200,3226,1450,2205,9400,11100,1479,180000,2650,3840,4265,7720,4690,5550,7930,9520,213,9533,12650,16850,1970,8270,5470,1644.050049
60200,2952,1455,1695,9410,11200,1479,178400,2355,3795,4205,7720,4640,5570,8030,9450,216,9350,12400,16450,1965,8450,5650,1653.819946
59300,2999,1460,1760,8800,11150,1479,176600,2350,3800,4200,7560,4660,5420,7920,9300,217,9579,12850,16250,1800,8380,5790,1676.73999
58900,3160,1470,1780,9210,11200,1479,180000,2420,3845,4220,8160,4785,5600,7850,9250,217,9625,12750,16800,1870,8420,5670,1676.810059
